hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
14400	25	8	8	44	18	297	82.86	0.2790	-0.0505	0.3295	4	5
14400	25	8	9	44	17	304	-63.72	-0.2096	-0.3219	0.1123	4	5
14400	25	8	10	46	17	311	-140.66	-0.4523	-0.4906	0.0383	3	5
14400	25	8	12	46	14	302	-189.39	-0.6271	-0.3092	-0.3179	2	5
14400	25	8	14	46	14	323	-355.52	-1.1007	-0.5703	-0.5304	2	5
14400	25	8	16	48	15	331	-330.99	-1.0000	-0.4694	-0.5305	2	5
14400	25	8	20	47	14	343	-454.12	-1.3240	-0.4590	-0.8650	0	5
14400	25	8	25	47	15	334	-389.20	-1.1653	-0.4578	-0.7075	1	5
14400	25	8	30	47	16	334	-366.39	-1.0970	-0.4697	-0.6273	1	5
14400	25	8	100	48	16	334	-352.11	-1.0542	-0.4913	-0.5629	1	5
14400	25	10	3	50	27	408	95.79	0.2348	-0.4899	0.7247	4	5
14400	25	10	4	53	26	373	165.92	0.4448	-0.3041	0.7490	4	5
14400	25	10	5	53	27	446	377.33	0.8460	-0.1508	0.9968	5	5
14400	25	10	6	48	23	368	334.33	0.9085	-0.1346	1.0431	4	5
14400	25	10	7	47	24	386	237.65	0.6157	-0.1979	0.8136	4	5
14400	25	10	8	48	26	361	185.46	0.5137	-0.2943	0.8081	3	5
14400	25	10	9	45	21	328	24.13	0.0736	-0.4167	0.4903	3	5
14400	25	10	10	46	19	332	-39.52	-0.1190	-0.4214	0.3024	3	5
14400	25	10	12	48	23	328	-69.92	-0.2132	-0.4611	0.2479	3	5
14400	25	10	14	49	21	342	-30.09	-0.0880	-0.4899	0.4019	3	5
14400	25	10	16	52	21	340	-171.03	-0.5030	-0.4671	-0.0359	2	5
14400	25	10	20	51	20	364	3.96	0.0109	-0.5521	0.5630	2	5
14400	25	10	25	51	20	371	-28.80	-0.0776	-0.5336	0.4560	2	5
14400	25	10	30	51	21	363	-31.09	-0.0856	-0.4611	0.3755	2	5
14400	25	10	100	51	21	363	-66.70	-0.1837	-0.4737	0.2900	2	5
14400	25	12	3	49	26	423	-69.39	-0.1640	-0.4901	0.3261	4	5
14400	25	12	4	51	24	361	91.76	0.2542	-0.2572	0.5114	3	5
14400	25	12	5	53	26	424	317.57	0.7490	-0.1034	0.8524	5	5
14400	25	12	6	50	26	354	249.86	0.7058	-0.0991	0.8049	3	5
14400	25	12	7	48	20	369	159.48	0.4322	-0.0875	0.5197	4	5
14400	25	12	8	52	22	363	84.01	0.2314	-0.2814	0.5128	3	5
14400	25	12	9	49	20	352	-86.25	-0.2450	-0.4139	0.1689	3	5
14400	25	12	10	50	23	358	-6.59	-0.0184	-0.4583	0.4399	1	5
14400	25	12	12	49	20	340	-67.93	-0.1998	-0.4921	0.2923	1	5
14400	25	12	14	50	20	385	-87.31	-0.2268	-0.5209	0.2941	2	5
14400	25	12	16	50	20	366	-223.13	-0.6096	-0.6407	0.0311	2	5
14400	25	12	20	51	19	356	-128.85	-0.3619	-0.6271	0.2651	2	5
14400	25	12	25	51	19	356	-137.84	-0.3872	-0.6181	0.2310	2	5
14400	25	12	30	50	18	360	-56.86	-0.1580	-0.5403	0.3823	2	5
14400	25	12	100	50	18	360	-92.48	-0.2569	-0.5529	0.2961	2	5
14400	25	14	3	49	24	405	-11.37	-0.0281	-0.4264	0.3983	4	5
14400	25	14	4	51	26	357	94.92	0.2659	-0.2800	0.5459	4	5
14400	25	14	5	53	24	405	138.15	0.3411	-0.1254	0.4665	5	5
14400	25	14	6	50	24	361	203.01	0.5623	-0.0303	0.5927	2	5
14400	25	14	7	51	23	395	153.53	0.3887	-0.0384	0.4271	3	5
14400	25	14	8	50	19	372	195.03	0.5243	-0.2207	0.7450	3	5
14400	25	14	9	50	24	365	164.12	0.4496	-0.1381	0.5878	3	5
14400	25	14	10	50	24	380	81.59	0.2147	-0.3225	0.5372	2	5
14400	25	14	12	49	24	335	201.61	0.6018	-0.3025	0.9043	4	5
14400	25	14	14	49	23	384	176.47	0.4596	-0.4455	0.9051	3	5
14400	25	14	16	49	23	374	104.93	0.2806	-0.4822	0.7628	3	5
14400	25	14	20	49	21	369	94.08	0.2550	-0.4476	0.7026	2	5
14400	25	14	25	50	22	380	91.69	0.2413	-0.3249	0.5662	2	5
14400	25	14	30	49	21	386	115.20	0.2984	-0.4286	0.7270	2	5
14400	25	14	100	51	22	393	144.78	0.3684	-0.4605	0.8289	3	5
14400	25	16	3	49	25	388	98.61	0.2541	-0.3846	0.6387	5	5
14400	25	16	4	51	27	344	48.07	0.1397	-0.2252	0.3649	4	5
14400	25	16	5	53	24	423	191.00	0.4515	-0.0550	0.5065	4	5
14400	25	16	6	50	25	365	344.09	0.9427	0.0141	0.9286	3	5
14400	25	16	7	50	22	375	218.75	0.5833	-0.0154	0.5987	4	5
14400	25	16	8	49	20	379	157.84	0.4165	-0.2481	0.6646	4	5
14400	25	16	9	49	24	377	269.19	0.7140	-0.2137	0.9278	4	5
14400	25	16	10	50	25	379	217.90	0.5749	-0.2565	0.8315	3	5
14400	25	16	12	50	23	382	256.70	0.6720	-0.3296	1.0015	3	5
14400	25	16	14	50	20	370	111.00	0.3000	-0.2870	0.5870	2	5
14400	25	16	16	49	22	370	165.01	0.4460	-0.3031	0.7491	2	5
14400	25	16	20	51	23	375	148.89	0.3970	-0.3499	0.7470	4	5
14400	25	16	25	52	25	375	169.67	0.4525	-0.3558	0.8083	3	5
14400	25	16	30	52	25	382	262.94	0.6883	-0.3232	1.0115	4	5
14400	25	16	100	52	25	382	227.33	0.5951	-0.3355	0.9306	4	5
14400	25	20	3	51	25	385	77.19	0.2005	-0.4055	0.6060	5	5
14400	25	20	4	51	29	343	11.75	0.0343	-0.2536	0.2878	3	5
14400	25	20	5	53	31	421	343.65	0.8163	-0.1112	0.9275	5	5
14400	25	20	6	51	26	369	207.92	0.5635	-0.1462	0.7097	4	5
14400	25	20	7	50	23	368	195.56	0.5314	-0.1094	0.6409	4	5
14400	25	20	8	50	22	376	227.02	0.6038	-0.3595	0.9632	4	5
14400	25	20	9	48	23	362	227.23	0.6277	-0.3801	1.0078	4	5
14400	25	20	10	50	25	353	257.50	0.7295	-0.3730	1.1024	4	5
14400	25	20	12	51	24	381	263.40	0.6913	-0.2678	0.9591	3	5
14400	25	20	14	50	25	362	269.33	0.7440	-0.3241	1.0681	4	5
14400	25	20	16	48	21	365	198.60	0.5441	-0.3524	0.8966	3	5
14400	25	20	20	49	19	356	192.20	0.5399	-0.4233	0.9632	3	5
14400	25	20	25	50	20	365	181.35	0.4968	-0.4153	0.9122	2	5
14400	25	20	30	51	20	367	169.72	0.4625	-0.4049	0.8674	2	5
14400	25	20	100	52	21	373	203.60	0.5458	-0.4739	1.0197	3	5
14400	25	25	3	50	23	387	-53.67	-0.1387	-0.3884	0.2497	4	5
14400	25	25	4	51	28	352	74.25	0.2109	-0.2128	0.4237	3	5
14400	25	25	5	52	27	410	199.56	0.4867	-0.0654	0.5522	5	5
14400	25	25	6	49	22	347	125.64	0.3621	-0.2201	0.5822	3	5
14400	25	25	7	48	25	373	124.22	0.3330	-0.1243	0.4574	4	5
14400	25	25	8	49	20	370	126.27	0.3413	-0.2644	0.6057	4	5
14400	25	25	9	48	23	368	181.99	0.4945	-0.2530	0.7475	4	5
14400	25	25	10	48	23	358	103.97	0.2904	-0.3957	0.6862	3	5
14400	25	25	12	49	24	369	294.47	0.7980	-0.2328	1.0308	4	5
14400	25	25	14	49	25	352	450.75	1.2805	-0.2438	1.5243	5	5
14400	25	25	16	48	21	360	334.00	0.9278	-0.3178	1.2456	4	5
14400	25	25	20	50	19	351	122.92	0.3502	-0.4158	0.7660	1	5
14400	25	25	25	50	19	349	112.89	0.3235	-0.3978	0.7213	1	5
14400	25	25	30	50	20	353	123.01	0.3485	-0.4005	0.7490	1	5
14400	25	25	100	51	20	357	127.38	0.3568	-0.3729	0.7297	2	5
14400	25	30	3	51	27	381	-11.69	-0.0307	-0.3814	0.3507	5	5
14400	25	30	4	49	27	295	174.94	0.5930	-0.2788	0.8719	4	5
14400	25	30	5	52	25	403	134.26	0.3332	-0.0593	0.3924	5	5
14400	25	30	6	49	23	343	73.79	0.2151	-0.1793	0.3944	3	5
14400	25	30	7	49	23	376	153.76	0.4089	-0.1575	0.5665	4	5
14400	25	30	8	49	20	371	154.68	0.4169	-0.3247	0.7416	4	5
14400	25	30	9	49	24	376	241.21	0.6415	-0.2460	0.8875	4	5
14400	25	30	10	48	24	363	141.22	0.3890	-0.4188	0.8078	3	5
14400	25	30	12	49	27	386	372.10	0.9640	-0.2004	1.1644	3	5
14400	25	30	14	48	25	363	444.40	1.2242	-0.2339	1.4581	5	5
14400	25	30	16	48	22	374	293.34	0.7843	-0.3514	1.1357	3	5
14400	25	30	20	49	21	355	149.47	0.4210	-0.4232	0.8442	1	5
14400	25	30	25	49	20	357	68.42	0.1917	-0.4210	0.6127	1	5
14400	25	30	30	50	21	373	115.95	0.3109	-0.3719	0.6828	1	5
14400	25	30	100	50	21	373	80.34	0.2154	-0.3849	0.6003	1	5
14400	25	40	3	51	27	380	59.88	0.1576	-0.3752	0.5328	5	5
14400	25	40	4	50	28	309	237.25	0.7678	-0.2265	0.9943	4	5
14400	25	40	5	52	27	419	182.00	0.4344	-0.0763	0.5107	5	5
14400	25	40	6	49	26	346	225.28	0.6511	-0.1192	0.7703	4	5
14400	25	40	7	48	24	359	200.77	0.5593	-0.0842	0.6435	4	5
14400	25	40	8	49	19	351	72.83	0.2075	-0.2605	0.4680	4	5
14400	25	40	9	49	22	369	23.37	0.0633	-0.2182	0.2815	4	5
14400	25	40	10	49	25	372	239.90	0.6449	-0.2385	0.8834	3	5
14400	25	40	12	49	27	388	469.37	1.2097	-0.1242	1.3339	5	5
14400	25	40	14	49	26	367	429.00	1.1689	-0.2101	1.3791	5	5
14400	25	40	16	49	24	368	400.47	1.0882	-0.2501	1.3383	5	5
14400	25	40	20	49	23	372	262.41	0.7054	-0.3223	1.0277	2	5
14400	25	40	25	50	24	360	236.68	0.6575	-0.2485	0.9060	2	5
14400	25	40	30	50	23	374	212.37	0.5678	-0.2400	0.8078	2	5
14400	25	40	100	50	23	376	185.51	0.4934	-0.2497	0.7431	2	5
14400	25	60	3	51	27	376	57.66	0.1533	-0.3766	0.5299	5	5
14400	25	60	4	50	28	308	214.50	0.6964	-0.2376	0.9341	4	5
14400	25	60	5	52	27	420	156.01	0.3715	-0.0965	0.4680	4	5
14400	25	60	6	49	26	343	250.88	0.7314	-0.1564	0.8879	4	5
14400	25	60	7	48	23	355	199.27	0.5613	-0.1104	0.6717	4	5
14400	25	60	8	49	19	353	50.61	0.1434	-0.2912	0.4346	4	5
14400	25	60	9	49	23	367	71.34	0.1944	-0.2276	0.4220	4	5
14400	25	60	10	48	24	367	165.89	0.4520	-0.3856	0.8376	3	5
14400	25	60	12	48	26	386	459.83	1.1913	-0.1591	1.3504	5	5
14400	25	60	14	49	26	371	481.00	1.2965	-0.1927	1.4892	5	5
14400	25	60	16	48	23	368	355.78	0.9668	-0.2661	1.2329	5	5
14400	25	60	20	49	22	372	230.42	0.6194	-0.3469	0.9663	2	5
14400	25	60	25	50	23	362	202.35	0.5590	-0.2709	0.8298	2	5
14400	25	60	30	51	23	375	222.19	0.5925	-0.2036	0.7961	2	5
14400	25	60	100	51	23	377	195.33	0.5181	-0.2135	0.7317	2	5
14400	25	99	3	51	27	377	99.16	0.2630	-0.3204	0.5835	5	5
14400	25	99	4	50	28	308	214.50	0.6964	-0.1742	0.8707	4	5
14400	25	99	5	52	27	420	205.21	0.4886	-0.0212	0.5098	4	5
14400	25	99	6	49	26	343	250.88	0.7314	-0.0898	0.8213	4	5
14400	25	99	7	48	23	355	199.27	0.5613	-0.0393	0.6006	4	5
14400	25	99	8	49	19	353	50.61	0.1434	-0.2314	0.3748	4	5
14400	25	99	9	49	23	367	71.34	0.1944	-0.1659	0.3603	4	5
14400	25	99	10	48	24	367	165.89	0.4520	-0.3057	0.7577	3	5
14400	25	99	12	48	26	386	459.83	1.1913	-0.0872	1.2785	5	5
14400	25	99	14	49	26	373	470.23	1.2607	-0.1179	1.3785	5	5
14400	25	99	16	48	23	368	355.78	0.9668	-0.1974	1.1642	5	5
14400	25	99	20	49	22	372	233.39	0.6274	-0.2772	0.9046	2	5
14400	25	99	25	50	23	362	205.32	0.5672	-0.2022	0.7694	2	5
14400	25	99	30	51	23	375	225.16	0.6004	-0.1329	0.7333	2	5
14400	25	99	100	51	23	377	198.29	0.5260	-0.1433	0.6693	2	5
14400	30	6	3	49	20	391	-111.15	-0.2843	-0.4340	0.1497	2	5
14400	30	6	4	50	27	364	149.25	0.4100	-0.2384	0.6484	5	5
14400	30	6	5	52	26	412	-75.04	-0.1821	-0.3519	0.1697	2	5
14400	30	6	6	50	17	389	-121.26	-0.3117	-0.2350	-0.0767	2	5
14400	30	6	7	47	18	395	-62.48	-0.1582	-0.3015	0.1433	3	5
14400	30	6	8	50	16	395	-24.68	-0.0625	-0.3082	0.2457	4	5
14400	30	6	9	50	21	389	168.17	0.4323	-0.2180	0.6504	4	5
14400	30	6	10	51	20	370	82.75	0.2236	-0.2457	0.4693	3	5
14400	30	6	12	47	17	364	12.14	0.0334	-0.3404	0.3737	4	5
14400	30	6	14	46	13	362	-256.76	-0.7093	-0.3964	-0.3129	1	5
14400	30	6	16	47	16	375	-148.96	-0.3972	-0.3977	0.0005	1	5
14400	30	6	20	51	18	416	-177.21	-0.4260	-0.4668	0.0408	2	5
14400	30	6	25	51	19	397	-136.56	-0.3440	-0.4265	0.0825	2	5
14400	30	6	30	51	19	398	-102.28	-0.2570	-0.4113	0.1543	2	5
14400	30	6	100	51	17	405	-131.40	-0.3245	-0.4240	0.0996	2	5
14400	30	8	3	52	25	404	-57.71	-0.1428	-0.4022	0.2594	3	5
14400	30	8	4	53	28	384	242.46	0.6314	-0.1650	0.7964	4	5
14400	30	8	5	52	22	416	170.76	0.4105	-0.1224	0.5329	3	5
14400	30	8	6	50	26	353	283.33	0.8026	-0.1075	0.9102	3	5
14400	30	8	7	48	20	340	-90.40	-0.2659	-0.4075	0.1416	3	5
14400	30	8	8	46	19	342	-19.12	-0.0559	-0.2848	0.2288	4	5
14400	30	8	9	48	18	298	-110.07	-0.3694	-0.2132	-0.1562	3	5
14400	30	8	10	48	17	324	-195.38	-0.6030	-0.4957	-0.1073	1	5
14400	30	8	12	47	14	315	-176.30	-0.5597	-0.3503	-0.2094	2	5
14400	30	8	14	44	14	274	-207.13	-0.7559	-0.5168	-0.2391	2	5
14400	30	8	16	44	14	293	-273.08	-0.9320	-0.5899	-0.3421	2	5
14400	30	8	20	47	12	338	-406.71	-1.2033	-0.7773	-0.4259	2	5
14400	30	8	25	47	12	319	-363.59	-1.1398	-0.6354	-0.5044	1	5
14400	30	8	30	48	13	325	-378.50	-1.1646	-0.6312	-0.5334	1	5
14400	30	8	100	48	13	325	-378.50	-1.1646	-0.6368	-0.5278	1	5
14400	30	10	3	50	27	411	87.20	0.2122	-0.4871	0.6993	4	5
14400	30	10	4	53	28	374	188.37	0.5037	-0.3596	0.8632	5	5
14400	30	10	5	53	26	460	420.73	0.9146	-0.1333	1.0479	5	5
14400	30	10	6	50	24	366	417.44	1.1405	-0.1345	1.2750	5	5
14400	30	10	7	47	23	384	275.27	0.7168	-0.2186	0.9354	4	5
14400	30	10	8	48	23	362	78.82	0.2177	-0.3578	0.5755	3	5
14400	30	10	9	46	20	326	110.98	0.3404	-0.2904	0.6308	4	5
14400	30	10	10	47	18	352	54.24	0.1541	-0.4321	0.5862	3	5
14400	30	10	12	47	23	342	84.61	0.2474	-0.5922	0.8396	3	5
14400	30	10	14	47	19	307	-23.85	-0.0777	-0.5725	0.4948	3	5
14400	30	10	16	50	22	330	-43.22	-0.1310	-0.6435	0.5125	4	5
14400	30	10	20	49	23	313	-30.48	-0.0974	-0.6989	0.6015	3	5
14400	30	10	25	51	24	328	-67.82	-0.2068	-0.6195	0.4128	2	5
14400	30	10	30	49	24	332	-57.67	-0.1737	-0.6942	0.5205	2	5
14400	30	10	100	49	24	332	-57.90	-0.1744	-0.6998	0.5254	2	5
14400	30	12	3	49	26	423	-69.39	-0.1640	-0.4873	0.3232	4	5
14400	30	12	4	52	24	361	106.65	0.2954	-0.3159	0.6113	4	5
14400	30	12	5	53	23	428	303.62	0.7094	-0.1010	0.8104	5	5
14400	30	12	6	51	26	371	214.31	0.5777	-0.0342	0.6119	2	5
14400	30	12	7	47	21	371	184.35	0.4969	-0.1633	0.6602	4	5
14400	30	12	8	51	19	362	7.15	0.0197	-0.3521	0.3718	3	5
14400	30	12	9	51	21	353	-21.22	-0.0601	-0.3270	0.2669	2	5
14400	30	12	10	51	19	353	-22.97	-0.0651	-0.5012	0.4361	2	5
14400	30	12	12	51	19	372	-69.78	-0.1876	-0.5181	0.3305	2	5
14400	30	12	14	48	16	339	-231.33	-0.6824	-0.7386	0.0562	1	5
14400	30	12	16	51	18	337	-127.25	-0.3776	-0.6074	0.2298	1	5
14400	30	12	20	53	23	354	-142.81	-0.4034	-0.6896	0.2862	2	5
14400	30	12	25	54	22	334	-114.07	-0.3415	-0.6518	0.3102	2	5
14400	30	12	30	53	23	335	-101.75	-0.3037	-0.7161	0.4123	3	5
14400	30	12	100	53	23	335	-101.98	-0.3044	-0.7211	0.4166	3	5
14400	30	14	3	49	24	409	-3.97	-0.0097	-0.4234	0.4137	4	5
14400	30	14	4	51	24	374	66.90	0.1789	-0.2835	0.4624	3	5
14400	30	14	5	53	22	409	127.40	0.3115	-0.0945	0.4060	5	5
14400	30	14	6	50	23	370	247.52	0.6690	-0.0128	0.6818	3	5
14400	30	14	7	50	20	393	115.86	0.2948	-0.1987	0.4935	3	5
14400	30	14	8	50	17	399	-17.17	-0.0430	-0.3254	0.2824	3	5
14400	30	14	9	52	24	382	46.24	0.1211	-0.3093	0.4303	2	5
14400	30	14	10	50	24	372	169.97	0.4569	-0.2949	0.7518	3	5
14400	30	14	12	50	24	355	263.18	0.7414	-0.2231	0.9645	4	5
14400	30	14	14	49	24	370	152.22	0.4114	-0.3479	0.7593	3	5
14400	30	14	16	48	23	373	133.97	0.3592	-0.3604	0.7196	4	5
14400	30	14	20	52	25	374	34.74	0.0929	-0.4853	0.5782	4	5
14400	30	14	25	52	24	387	-32.09	-0.0829	-0.4875	0.4046	3	5
14400	30	14	30	52	25	392	45.76	0.1167	-0.4586	0.5754	3	5
14400	30	14	100	52	24	393	42.83	0.1090	-0.4564	0.5654	4	5
14400	30	16	3	49	25	388	98.61	0.2541	-0.3815	0.6356	5	5
14400	30	16	4	51	24	391	39.45	0.1009	-0.2468	0.3477	3	5
14400	30	16	5	54	23	434	181.45	0.4181	-0.0911	0.5092	4	5
14400	30	16	6	51	25	358	281.66	0.7868	0.0317	0.7551	3	5
14400	30	16	7	48	19	385	145.95	0.3791	-0.1681	0.5472	3	5
14400	30	16	8	50	20	397	37.66	0.0949	-0.2902	0.3851	4	5
14400	30	16	9	52	24	395	144.17	0.3650	-0.2768	0.6418	3	5
14400	30	16	10	52	22	378	59.69	0.1579	-0.4853	0.6431	2	5
14400	30	16	12	52	24	396	200.12	0.5053	-0.2370	0.7423	4	5
14400	30	16	14	51	24	361	155.13	0.4297	-0.3554	0.7851	2	5
14400	30	16	16	51	23	361	173.16	0.4797	-0.4216	0.9013	2	5
14400	30	16	20	53	25	373	50.67	0.1358	-0.5976	0.7334	3	5
14400	30	16	25	53	25	374	85.88	0.2296	-0.5674	0.7970	3	5
14400	30	16	30	53	26	374	104.48	0.2794	-0.5583	0.8376	3	5
14400	30	16	100	53	26	374	90.15	0.2410	-0.5632	0.8042	3	5
14400	30	20	3	51	25	385	77.19	0.2005	-0.4026	0.6030	5	5
14400	30	20	4	51	29	363	71.16	0.1960	-0.2464	0.4424	4	5
14400	30	20	5	53	31	432	314.66	0.7284	-0.0512	0.7796	5	5
14400	30	20	6	50	25	368	196.51	0.5340	-0.1247	0.6587	4	5
14400	30	20	7	48	20	387	231.61	0.5985	-0.1878	0.7862	4	5
14400	30	20	8	49	19	380	92.52	0.2435	-0.3308	0.5742	4	5
14400	30	20	9	50	24	361	182.93	0.5067	-0.3849	0.8917	4	5
14400	30	20	10	51	26	360	126.59	0.3516	-0.4099	0.7615	4	5
14400	30	20	12	51	26	385	326.36	0.8477	-0.3156	1.1633	4	5
14400	30	20	14	51	25	352	171.09	0.4860	-0.3323	0.8183	2	5
14400	30	20	16	51	25	357	172.66	0.4837	-0.4262	0.9099	3	5
14400	30	20	20	52	23	353	47.77	0.1353	-0.5962	0.7315	3	5
14400	30	20	25	52	24	347	63.93	0.1842	-0.4676	0.6518	2	5
14400	30	20	30	53	24	357	75.25	0.2108	-0.5328	0.7436	3	5
14400	30	20	100	53	24	355	49.31	0.1389	-0.5377	0.6766	3	5
14400	30	25	3	50	23	393	-45.96	-0.1170	-0.3854	0.2684	4	5
14400	30	25	4	51	28	358	101.97	0.2848	-0.2135	0.4983	3	5
14400	30	25	5	52	31	453	320.14	0.7067	-0.1051	0.8118	5	5
14400	30	25	6	49	22	340	89.62	0.2636	-0.2906	0.5542	4	5
14400	30	25	7	49	20	385	94.38	0.2451	-0.1712	0.4163	4	5
14400	30	25	8	49	20	380	24.54	0.0646	-0.3672	0.4318	4	5
14400	30	25	9	48	23	363	128.44	0.3538	-0.3313	0.6851	3	5
14400	30	25	10	49	24	360	67.80	0.1883	-0.4114	0.5997	3	5
14400	30	25	12	50	25	368	267.31	0.7264	-0.2904	1.0168	4	5
14400	30	25	14	50	24	346	148.55	0.4293	-0.4136	0.8429	3	5
14400	30	25	16	50	26	344	291.79	0.8482	-0.4281	1.2764	5	5
14400	30	25	20	49	20	346	-78.62	-0.2272	-0.5729	0.3457	1	5
14400	30	25	25	51	21	344	-30.65	-0.0891	-0.5149	0.4258	2	5
14400	30	25	30	51	22	351	-38.85	-0.1107	-0.5412	0.4305	2	5
14400	30	25	100	52	23	352	-54.99	-0.1562	-0.6248	0.4686	3	5
14400	30	30	3	51	27	381	-11.69	-0.0307	-0.3783	0.3476	5	5
14400	30	30	4	49	26	326	177.21	0.5436	-0.2863	0.8299	4	5
14400	30	30	5	52	26	401	143.61	0.3581	-0.0703	0.4284	5	5
14400	30	30	6	48	23	350	164.48	0.4700	-0.2064	0.6764	3	5
14400	30	30	7	49	21	390	156.84	0.4022	-0.1853	0.5874	4	5
14400	30	30	8	49	20	386	92.04	0.2384	-0.3271	0.5656	3	5
14400	30	30	9	48	22	372	44.29	0.1190	-0.3318	0.4508	3	5
14400	30	30	10	49	23	362	71.50	0.1975	-0.3881	0.5856	3	5
14400	30	30	12	49	26	369	370.51	1.0041	-0.2757	1.2798	5	5
14400	30	30	14	49	25	351	342.10	0.9746	-0.3190	1.2936	5	5
14400	30	30	16	48	24	344	332.33	0.9661	-0.4261	1.3921	5	5
14400	30	30	20	50	20	342	-18.04	-0.0528	-0.5774	0.5247	2	5
14400	30	30	25	50	20	337	-15.91	-0.0472	-0.5422	0.4950	2	5
14400	30	30	30	51	22	340	57.89	0.1703	-0.5064	0.6766	2	5
14400	30	30	100	51	22	338	14.18	0.0420	-0.5118	0.5538	2	5
14400	30	40	3	51	27	381	64.99	0.1706	-0.3807	0.5513	5	5
14400	30	40	4	50	28	336	274.32	0.8164	-0.2290	1.0454	5	5
14400	30	40	5	53	28	419	177.09	0.4227	-0.0877	0.5103	4	5
14400	30	40	6	49	25	368	197.06	0.5355	-0.1849	0.7204	4	5
14400	30	40	7	50	21	368	161.65	0.4393	-0.0933	0.5325	4	5
14400	30	40	8	48	18	356	-70.35	-0.1976	-0.2839	0.0863	3	5
14400	30	40	9	48	21	364	-9.88	-0.0271	-0.2652	0.2381	3	5
14400	30	40	10	49	22	363	-24.35	-0.0671	-0.3575	0.2904	3	5
14400	30	40	12	49	26	373	381.35	1.0224	-0.1911	1.2135	5	5
14400	30	40	14	49	24	345	324.41	0.9403	-0.2793	1.2197	5	5
14400	30	40	16	49	24	341	317.33	0.9306	-0.3727	1.3033	5	5
14400	30	40	20	48	22	328	55.44	0.1690	-0.5436	0.7126	3	5
14400	30	40	25	49	21	327	-6.05	-0.0185	-0.5242	0.5057	3	5
14400	30	40	30	50	23	330	67.66	0.2050	-0.4859	0.6909	3	5
14400	30	40	100	51	23	331	12.17	0.0368	-0.4518	0.4886	2	5
14400	30	60	3	51	27	377	62.76	0.1665	-0.3821	0.5486	5	5
14400	30	60	4	50	28	335	251.56	0.7509	-0.2399	0.9909	5	5
14400	30	60	5	53	28	420	151.11	0.3598	-0.1008	0.4606	3	5
14400	30	60	6	49	25	360	210.34	0.5843	-0.2185	0.8028	4	5
14400	30	60	7	49	20	361	185.00	0.5125	-0.1376	0.6500	4	5
14400	30	60	8	47	17	354	-81.54	-0.2303	-0.3701	0.1398	3	5
14400	30	60	9	48	22	362	38.09	0.1052	-0.2824	0.3877	3	5
14400	30	60	10	49	22	350	1.26	0.0036	-0.3979	0.4015	3	5
14400	30	60	12	49	26	379	372.66	0.9833	-0.2415	1.2248	5	5
14400	30	60	14	49	24	349	332.37	0.9523	-0.3030	1.2554	4	5
14400	30	60	16	49	25	343	346.59	1.0105	-0.3844	1.3948	5	5
14400	30	60	20	49	24	337	174.73	0.5185	-0.4831	1.0016	3	5
14400	30	60	25	49	20	324	-38.79	-0.1197	-0.4929	0.3732	3	5
14400	30	60	30	49	22	329	62.35	0.1895	-0.4334	0.6229	3	5
14400	30	60	100	50	21	326	-27.04	-0.0829	-0.4186	0.3356	2	5
14400	30	99	3	51	27	378	104.26	0.2758	-0.3257	0.6016	5	5
14400	30	99	4	50	28	335	251.56	0.7509	-0.1778	0.9287	5	5
14400	30	99	5	53	27	425	146.08	0.3437	-0.0419	0.3856	3	5
14400	30	99	6	49	25	360	210.34	0.5843	-0.1522	0.7365	4	5
14400	30	99	7	49	20	361	185.00	0.5125	-0.0699	0.5824	4	5
14400	30	99	8	47	17	354	-81.54	-0.2303	-0.3087	0.0783	3	5
14400	30	99	9	48	22	362	38.09	0.1052	-0.2195	0.3247	3	5
14400	30	99	10	49	22	350	1.26	0.0036	-0.3205	0.3241	3	5
14400	30	99	12	49	26	379	372.66	0.9833	-0.1699	1.1532	5	5
14400	30	99	14	49	24	349	335.34	0.9608	-0.2270	1.1879	4	5
14400	30	99	16	49	25	343	349.56	1.0191	-0.3136	1.3327	5	5
14400	30	99	20	49	24	337	177.70	0.5273	-0.4124	0.9397	3	5
14400	30	99	25	49	20	322	-23.76	-0.0738	-0.4164	0.3426	3	5
14400	30	99	30	49	22	331	64.54	0.1950	-0.3925	0.5875	3	5
14400	30	99	100	50	21	328	-24.84	-0.0757	-0.3790	0.3033	2	5
17280	0	6	3	52	25	387	-107.59	-0.2780	-0.3962	0.1182	1	5
17280	0	6	4	54	30	371	52.91	0.1426	-0.2627	0.4053	3	5
17280	0	6	5	52	22	379	-89.77	-0.2369	-0.2103	-0.0265	3	5
17280	0	6	6	49	19	341	-220.92	-0.6479	-0.2920	-0.3559	2	5
17280	0	6	7	46	19	361	-11.48	-0.0318	-0.1943	0.1625	3	5
17280	0	6	8	48	24	408	190.61	0.4672	-0.0838	0.5510	4	5
17280	0	6	9	47	24	393	217.17	0.5526	-0.1767	0.7293	5	5
17280	0	6	10	49	22	407	58.67	0.1441	-0.2199	0.3641	3	5
17280	0	6	12	48	18	332	-66.89	-0.2015	-0.3015	0.1001	2	5
17280	0	6	14	50	22	361	126.11	0.3493	-0.2223	0.5717	3	5
17280	0	6	16	49	22	395	94.57	0.2394	-0.2609	0.5003	4	5
17280	0	6	20	54	19	499	25.82	0.0517	-0.2592	0.3110	4	5
